,nb_purchase,total_buy,cluster
66679,0.0,71.14,2
66680,0.0,71.14,2
66681,0.0,71.14,2
66682,1.0,71.14,0
66683,1.0,71.14,0
66684,0.0,71.14,2
66685,0.0,71.14,2
66686,0.0,71.14,2
66687,1.0,71.14,0
66688,0.0,71.14,2
66689,0.0,71.14,2
66690,0.0,71.14,2
66691,0.0,71.14,2
66692,1.0,71.14,0
66693,0.0,71.14,2
66694,0.0,71.14,2
66695,1.0,71.14,0
66696,1.0,71.14,0
66697,1.0,71.13,0
66698,0.0,71.13,2
66699,1.0,71.13,0
66700,0.0,71.13,2
66701,0.0,71.13,2
66702,1.0,71.12,0
66703,1.0,71.1,0
66704,0.0,71.1,2
66705,0.0,71.09,2
66706,1.0,71.08,0
66707,1.0,71.07,0
66708,1.0,71.07,0
66709,1.0,71.07,0
66710,1.0,71.07,0
66711,1.0,71.06,0
66712,1.0,71.06,0
66713,1.0,71.06,0
66714,1.0,71.06,0
66715,0.0,71.05,2
66716,0.0,71.05,2
66717,0.0,71.05,2
66718,1.0,71.05,0
66719,0.0,71.05,2
66720,0.0,71.05,2
66721,1.0,71.05,0
66722,0.0,71.05,2
66723,0.0,71.05,2
66724,1.0,71.05,0
66725,1.0,71.05,0
66726,0.0,71.05,2
66727,0.0,71.05,2
66728,0.0,71.05,2
66729,1.0,71.04,0
66730,1.0,71.04,0
66731,0.0,71.04,2
66732,0.0,71.04,2
66733,1.0,71.04,0
66734,0.0,71.04,2
66735,0.0,71.04,2
66736,0.0,71.04,2
66737,0.0,71.04,2
66738,0.0,71.04,2
66739,0.0,71.04,2
66740,1.0,71.04,0
66741,0.0,71.04,2
66742,0.0,71.04,2
66743,0.0,71.04,2
66744,1.0,71.04,0
66745,1.0,71.04,0
66746,1.0,71.04,0
66747,0.0,71.04,2
66748,0.0,71.04,2
66749,0.0,71.04,2
66750,1.0,71.04,0
66751,1.0,71.04,0
66752,0.0,71.04,2
66753,1.0,71.04,0
66754,0.0,71.04,2
66755,0.0,71.04,2
66756,0.0,71.04,2
66757,0.0,71.04,2
66758,1.0,71.04,0
66759,1.0,71.04,0
66760,0.0,71.04,2
66761,1.0,71.04,0
66762,1.0,71.04,0
66763,0.0,71.03,2
66764,0.0,71.03,2
66765,0.0,71.02,2
66766,0.0,71.02,2
66767,0.0,71.02,2
66768,1.0,71.02,0
66769,1.0,71.01,0
66770,0.0,71.01,2
66771,1.0,71.0,0
66772,1.0,70.98,0
66773,1.0,70.98,0
66774,0.0,70.98,2
66775,0.0,70.98,2
66776,0.0,70.98,2
66777,1.0,70.98,0
66778,0.0,70.98,2
66779,1.0,70.98,0
66780,1.0,70.97,0
66781,1.0,70.97,0
66782,1.0,70.97,0
66783,1.0,70.97,0
66784,1.0,70.97,0
66785,1.0,70.97,0
66786,1.0,70.97,0
66787,1.0,70.97,0
66788,1.0,70.97,0
66789,1.0,70.97,0
66790,1.0,70.97,0
66791,1.0,70.97,0
66792,1.0,70.97,0
66793,1.0,70.97,0
66794,1.0,70.97,0
66795,1.0,70.97,0
66796,1.0,70.97,0
66797,1.0,70.97,0
66798,1.0,70.96,0
66799,0.0,70.95,2
66800,1.0,70.95,0
66801,1.0,70.95,0
66802,0.0,70.93,2
66803,0.0,70.93,2
66804,0.0,70.93,2
66805,0.0,70.93,2
66806,0.0,70.93,2
66807,0.0,70.93,2
66808,0.0,70.93,2
66809,0.0,70.93,2
66810,0.0,70.93,2
66811,0.0,70.93,2
66812,0.0,70.93,2
66813,0.0,70.93,2
66814,0.0,70.92,2
66815,1.0,70.91,0
66816,1.0,70.91,0
66817,1.0,70.91,0
66818,0.0,70.91,2
66819,1.0,70.91,0
66820,1.0,70.91,0
66821,0.0,70.91,2
66822,1.0,70.91,0
66823,0.0,70.91,2
66824,1.0,70.91,0
66825,1.0,70.91,0
66826,1.0,70.91,0
66827,1.0,70.91,0
66828,1.0,70.91,0
66829,0.0,70.91,2
66830,0.0,70.91,2
66831,1.0,70.9,0
66832,1.0,70.9,0
66833,1.0,70.9,0
66834,1.0,70.9,0
66835,1.0,70.9,0
66836,1.0,70.9,0
66837,1.0,70.9,0
66838,1.0,70.89,0
66839,1.0,70.89,0
66840,1.0,70.89,0
66841,1.0,70.89,0
66842,1.0,70.89,0
66843,1.0,70.89,0
66844,1.0,70.89,0
66845,1.0,70.89,0
66846,1.0,70.89,0
66847,0.0,70.89,2
66848,1.0,70.89,0
66849,1.0,70.89,0
66850,1.0,70.89,0
66851,1.0,70.89,0
66852,1.0,70.89,0
66853,1.0,70.89,0
66854,1.0,70.89,0
66855,1.0,70.89,0
66856,1.0,70.89,0
66857,1.0,70.89,0
66858,1.0,70.89,0
66859,1.0,70.89,0
66860,1.0,70.89,0
66861,1.0,70.89,0
66862,1.0,70.89,0
66863,1.0,70.89,0
66864,1.0,70.89,0
66865,1.0,70.89,0
66866,1.0,70.89,0
66867,1.0,70.89,0
66868,1.0,70.89,0
66869,1.0,70.89,0
66870,1.0,70.89,0
66871,1.0,70.89,0
66872,1.0,70.89,0
66873,1.0,70.89,0
66874,1.0,70.89,0
66875,1.0,70.89,0
66876,1.0,70.89,0
66877,1.0,70.89,0
66878,1.0,70.89,0
66879,1.0,70.88,0
66880,1.0,70.88,0
66881,1.0,70.88,0
66882,1.0,70.87,0
66883,1.0,70.86,0
66884,1.0,70.85,0
66885,1.0,70.85,0
66886,0.0,70.84,2
66887,0.0,70.84,2
66888,0.0,70.84,2
66889,1.0,70.84,0
66890,1.0,70.83,0
66891,1.0,70.83,0
66892,1.0,70.83,0
66893,0.0,70.83,2
66894,0.0,70.83,2
66895,1.0,70.83,0
66896,1.0,70.83,0
66897,1.0,70.83,0
66898,0.0,70.82,2
66899,1.0,70.82,0
66900,1.0,70.81,0
66901,1.0,70.81,0
66902,0.0,70.8,2
66903,1.0,70.8,0
66904,0.0,70.8,2
66905,0.0,70.79,2
66906,0.0,70.79,2
66907,0.0,70.79,2
66908,1.0,70.78,0
66909,1.0,70.77,0
66910,1.0,70.77,0
66911,0.0,70.76,2
66912,1.0,70.76,0
66913,1.0,70.76,0
66914,1.0,70.75,0
66915,1.0,70.75,0
66916,1.0,70.75,0
66917,0.0,70.75,2
66918,1.0,70.75,0
66919,1.0,70.75,0
66920,0.0,70.75,2
66921,1.0,70.75,0
66922,1.0,70.75,0
66923,1.0,70.75,0
66924,1.0,70.75,0
66925,0.0,70.75,2
66926,1.0,70.75,0
66927,1.0,70.75,0
66928,1.0,70.75,0
66929,1.0,70.75,0
66930,1.0,70.75,0
66931,1.0,70.75,0
66932,1.0,70.75,0
66933,0.0,70.74,2
66934,0.0,70.74,2
66935,0.0,70.74,2
66936,0.0,70.74,2
66937,0.0,70.74,2
66938,0.0,70.74,2
66939,0.0,70.74,2
66940,0.0,70.74,2
66941,0.0,70.74,2
66942,0.0,70.73,2
66943,1.0,70.73,0
66944,0.0,70.72,2
66945,0.0,70.72,2
66946,1.0,70.72,0
66947,1.0,70.72,0
66948,0.0,70.72,2
66949,1.0,70.72,0
66950,1.0,70.72,0
66951,0.0,70.72,2
66952,0.0,70.72,2
66953,0.0,70.72,2
66954,0.0,70.72,2
66955,0.0,70.72,2
66956,0.0,70.72,2
66957,0.0,70.72,2
66958,0.0,70.72,2
66959,0.0,70.72,2
66960,1.0,70.72,0
66961,0.0,70.72,2
66962,0.0,70.72,2
66963,0.0,70.72,2
66964,0.0,70.72,2
66965,0.0,70.72,2
66966,0.0,70.72,2
66967,1.0,70.72,0
66968,0.0,70.72,2
66969,0.0,70.72,2
66970,0.0,70.72,2
66971,1.0,70.72,0
66972,0.0,70.72,2
66973,0.0,70.72,2
66974,1.0,70.72,0
66975,0.0,70.72,2
66976,0.0,70.72,2
66977,0.0,70.72,2
66978,0.0,70.72,2
66979,0.0,70.7,2
66980,0.0,70.7,2
66981,1.0,70.7,0
66982,0.0,70.7,2
66983,0.0,70.7,2
66984,1.0,70.69,0
66985,0.0,70.68,2
66986,0.0,70.67,2
66987,1.0,70.67,0
66988,1.0,70.67,0
66989,1.0,70.67,0
66990,1.0,70.66,0
66991,1.0,70.66,0
66992,1.0,70.66,0
66993,1.0,70.66,0
66994,1.0,70.66,0
66995,1.0,70.66,0
66996,1.0,70.66,0
66997,1.0,70.65,0
66998,0.0,70.65,2
66999,1.0,70.64,0
67000,0.0,70.63,2
67001,1.0,70.63,0
67002,1.0,70.63,0
67003,1.0,70.63,0
67004,0.0,70.63,2
67005,0.0,70.63,2
67006,1.0,70.63,0
67007,0.0,70.63,2
67008,1.0,70.63,0
67009,1.0,70.63,0
67010,1.0,70.63,0
67011,1.0,70.63,0
67012,0.0,70.63,2
67013,1.0,70.63,0
67014,1.0,70.63,0
67015,1.0,70.62,0
67016,0.0,70.62,2
67017,0.0,70.62,2
67018,0.0,70.61,2
67019,1.0,70.61,0
67020,0.0,70.61,2
67021,0.0,70.61,2
67022,0.0,70.61,2
67023,0.0,70.6,2
67024,0.0,70.6,2
67025,1.0,70.6,0
67026,0.0,70.6,2
67027,1.0,70.59,0
67028,1.0,70.59,0
67029,1.0,70.59,0
67030,1.0,70.59,0
67031,1.0,70.59,0
67032,1.0,70.58,0
67033,0.0,70.58,2
67034,1.0,70.57,0
67035,0.0,70.57,2
67036,0.0,70.57,2
67037,0.0,70.56,2
67038,1.0,70.56,0
67039,0.0,70.55000000000001,2
67040,1.0,70.55,0
67041,0.0,70.54,2
67042,1.0,70.54,0
67043,1.0,70.54,0
67044,0.0,70.54,2
67045,1.0,70.53,0
67046,1.0,70.53,0
67047,1.0,70.53,0
67048,0.0,70.53,2
67049,0.0,70.53,2
67050,1.0,70.53,0
67051,0.0,70.53,2
67052,0.0,70.53,2
67053,0.0,70.53,2
67054,0.0,70.53,2
67055,1.0,70.52,0
67056,1.0,70.52,0
67057,1.0,70.52,0
67058,0.0,70.52,2
67059,1.0,70.52,0
67060,1.0,70.51,0
67061,0.0,70.51,2
67062,0.0,70.5,2
67063,1.0,70.49,0
67064,0.0,70.49,2
67065,1.0,70.49,0
67066,1.0,70.49,0
67067,1.0,70.49,0
67068,1.0,70.49,0
67069,1.0,70.49,0
67070,1.0,70.49,0
67071,1.0,70.49,0
67072,1.0,70.49,0
67073,1.0,70.49,0
67074,1.0,70.49,0
67075,1.0,70.49,0
67076,0.0,70.49,2
67077,1.0,70.49,0
67078,1.0,70.49,0
67079,0.0,70.48,2
67080,1.0,70.48,0
67081,1.0,70.47,0
67082,1.0,70.47,0
67083,1.0,70.47,0
67084,0.0,70.46,2
67085,1.0,70.46,0
67086,1.0,70.46,0
67087,1.0,70.46,0
67088,0.0,70.46,2
67089,0.0,70.44,2
67090,0.0,70.44,2
67091,1.0,70.44,0
67092,1.0,70.44,0
67093,1.0,70.44,0
67094,1.0,70.44,0
67095,1.0,70.44,0
67096,0.0,70.44,2
67097,0.0,70.44,2
67098,1.0,70.44,0
67099,0.0,70.43,2
67100,1.0,70.43,0
67101,1.0,70.43,0
67102,1.0,70.42,0
67103,1.0,70.42,0
67104,0.0,70.42,2
67105,1.0,70.42,0
67106,0.0,70.41,2
67107,1.0,70.41,0
67108,0.0,70.41,2
67109,0.0,70.41,2
67110,1.0,70.41,0
67111,1.0,70.41,0
67112,1.0,70.4,0
67113,1.0,70.4,0
67114,1.0,70.4,0
67115,1.0,70.38,0
67116,1.0,70.38,0
67117,1.0,70.38,0
67118,1.0,70.38,0
67119,1.0,70.38,0
67120,1.0,70.38,0
67121,1.0,70.38,0
67122,0.0,70.38,2
67123,1.0,70.38,0
67124,1.0,70.38,0
67125,1.0,70.37,0
67126,0.0,70.36,2
67127,1.0,70.36,0
67128,1.0,70.35,0
67129,0.0,70.35,2
67130,1.0,70.35,0
67131,0.0,70.34,2
67132,0.0,70.34,2
67133,1.0,70.34,0
67134,1.0,70.34,0
67135,0.0,70.33,2
67136,0.0,70.32,2
67137,0.0,70.32,2
67138,0.0,70.31,2
67139,0.0,70.3,2
67140,0.0,70.29,2
67141,1.0,70.28,0
67142,0.0,70.28,2
67143,0.0,70.28,2
67144,1.0,70.27,0
67145,1.0,70.27,0
67146,1.0,70.27,0
67147,1.0,70.27,0
67148,1.0,70.27,0
67149,0.0,70.27,2
67150,0.0,70.27,2
67151,1.0,70.27,0
67152,0.0,70.27,2
67153,1.0,70.27,0
67154,1.0,70.27,0
67155,1.0,70.27,0
67156,1.0,70.27,0
67157,1.0,70.27,0
67158,1.0,70.27,0
67159,1.0,70.27,0
67160,1.0,70.27,0
67161,1.0,70.26,0
67162,1.0,70.26,0
67163,1.0,70.25,0
67164,1.0,70.25,0
67165,1.0,70.24,0
67166,1.0,70.24,0
67167,1.0,70.24,0
67168,0.0,70.23,2
67169,0.0,70.23,2
67170,1.0,70.22,0
67171,1.0,70.2,0
67172,0.0,70.18,2
67173,0.0,70.18,2
67174,1.0,70.18,0
67175,0.0,70.18,2
67176,0.0,70.18,2
67177,1.0,70.17,0
67178,0.0,70.17,2
67179,1.0,70.17,0
67180,0.0,70.17,2
67181,0.0,70.17,2
67182,1.0,70.17,0
67183,1.0,70.16,0
67184,1.0,70.16,0
67185,1.0,70.16,0
67186,1.0,70.16,0
67187,1.0,70.16,0
67188,0.0,70.16,2
67189,0.0,70.15,2
67190,0.0,70.15,2
67191,1.0,70.15,0
67192,0.0,70.15,2
67193,0.0,70.15,2
67194,1.0,70.15,0
67195,0.0,70.15,2
67196,1.0,70.15,0
67197,0.0,70.15,2
67198,1.0,70.15,0
67199,0.0,70.14,2
67200,0.0,70.14,2
67201,1.0,70.14,0
67202,1.0,70.14,0
67203,1.0,70.14,0
67204,0.0,70.14,2
67205,1.0,70.14,0
67206,1.0,70.14,0
67207,1.0,70.14,0
67208,0.0,70.14,2
67209,1.0,70.14,0
67210,1.0,70.14,0
67211,0.0,70.14,2
67212,0.0,70.14,2
67213,1.0,70.14,0
67214,1.0,70.14,0
67215,1.0,70.14,0
67216,0.0,70.14,2
67217,0.0,70.14,2
67218,0.0,70.14,2
67219,1.0,70.14,0
67220,0.0,70.14,2
67221,0.0,70.14,2
67222,0.0,70.14,2
67223,0.0,70.14,2
67224,0.0,70.14,2
67225,0.0,70.14,2
67226,1.0,70.14,0
67227,1.0,70.14,0
67228,1.0,70.14,0
67229,0.0,70.13,2
67230,1.0,70.13,0
67231,0.0,70.13,2
67232,0.0,70.12,2
67233,0.0,70.12,2
67234,1.0,70.12,0
67235,0.0,70.12,2
67236,1.0,70.12,0
67237,1.0,70.12,0
67238,1.0,70.12,0
67239,0.0,70.12,2
67240,0.0,70.12,2
67241,1.0,70.12,0
67242,1.0,70.11,0
67243,1.0,70.11,0
67244,1.0,70.09,0
67245,0.0,70.08,2
67246,0.0,70.08,2
67247,1.0,70.07,0
67248,1.0,70.07,0
67249,1.0,70.07,0
67250,1.0,70.07,0
67251,1.0,70.07,0
67252,1.0,70.07,0
67253,1.0,70.07,0
67254,1.0,70.07,0
67255,1.0,70.07,0
67256,1.0,70.07,0
67257,0.0,70.06,2
67258,1.0,70.06,0
67259,1.0,70.06,0
67260,0.0,70.05,2
67261,0.0,70.05,2
67262,0.0,70.05,2
67263,1.0,70.05,0
67264,0.0,70.04,2
67265,0.0,70.04,2
67266,0.0,70.04,2
67267,0.0,70.04,2
67268,1.0,70.04,0
67269,0.0,70.04,2
67270,0.0,70.04,2
67271,1.0,70.04,0
67272,0.0,70.04,2
67273,0.0,70.04,2
67274,0.0,70.04,2
67275,0.0,70.04,2
67276,0.0,70.04,2
67277,0.0,70.04,2
67278,1.0,70.03,0
67279,0.0,70.03,2
67280,0.0,70.03,2
67281,1.0,70.03,0
67282,0.0,70.03,2
67283,0.0,70.03,2
67284,0.0,70.03,2
67285,1.0,70.03,0
67286,0.0,70.03,2
67287,1.0,70.03,0
67288,0.0,70.03,2
67289,1.0,70.03,0
67290,0.0,70.03,2
67291,1.0,70.03,0
67292,0.0,70.03,2
67293,0.0,70.03,2
67294,0.0,70.03,2
67295,0.0,70.03,2
67296,0.0,70.03,2
67297,0.0,70.03,2
67298,0.0,70.03,2
67299,0.0,70.02,2
67300,0.0,70.02,2
67301,0.0,70.02,2
67302,0.0,70.02,2
67303,0.0,70.02,2
67304,0.0,70.02,2
67305,0.0,70.02,2
67306,0.0,70.02,2
67307,1.0,70.02,0
67308,0.0,70.02,2
67309,0.0,70.02,2
67310,0.0,70.0,2
67311,1.0,70.0,0
67312,0.0,70.0,2
67313,0.0,70.0,2
67314,0.0,70.0,2
67315,0.0,70.0,2
67316,0.0,70.0,2
67317,0.0,70.0,2
67318,1.0,70.0,0
67319,0.0,70.0,2
67320,0.0,70.0,2
67321,0.0,70.0,2
67322,1.0,70.0,0
67323,0.0,70.0,2
67324,0.0,69.99,2
67325,0.0,69.99,2
67326,0.0,69.99,2
67327,1.0,69.97000000000001,0
67328,1.0,69.97,0
67329,1.0,69.97,0
67330,1.0,69.97,0
67331,1.0,69.97,0
67332,1.0,69.97,0
67333,1.0,69.97,0
67334,1.0,69.97,0
67335,1.0,69.97,0
67336,1.0,69.97,0
67337,1.0,69.97,0
67338,1.0,69.97,0
67339,1.0,69.97,0
67340,1.0,69.97,0
67341,1.0,69.97,0
67342,1.0,69.97,0
67343,1.0,69.97,0
67344,1.0,69.97,0
67345,1.0,69.96,0
67346,1.0,69.96,0
67347,0.0,69.96,2
67348,1.0,69.96,0
67349,0.0,69.95,2
67350,1.0,69.94,0
67351,1.0,69.94,0
67352,0.0,69.94,2
67353,1.0,69.94,0
67354,1.0,69.94,0
67355,1.0,69.94,0
67356,1.0,69.94,0
67357,1.0,69.94,0
67358,1.0,69.94,0
67359,1.0,69.94,0
67360,1.0,69.93,0
67361,1.0,69.93,0
67362,1.0,69.93,0
67363,0.0,69.93,2
67364,1.0,69.92,0
67365,1.0,69.92,0
67366,0.0,69.92,2
67367,1.0,69.91,0
67368,1.0,69.9,0
67369,1.0,69.9,0
67370,1.0,69.9,0
67371,1.0,69.9,0
67372,0.0,69.9,2
67373,1.0,69.9,0
67374,1.0,69.9,0
67375,1.0,69.9,0
67376,1.0,69.9,0
67377,1.0,69.9,0
67378,1.0,69.9,0
67379,1.0,69.9,0
67380,1.0,69.9,0
67381,1.0,69.9,0
67382,1.0,69.9,0
67383,1.0,69.9,0
67384,1.0,69.9,0
67385,1.0,69.9,0
67386,1.0,69.9,0
67387,1.0,69.9,0
67388,1.0,69.9,0
67389,1.0,69.9,0
67390,1.0,69.9,0
67391,1.0,69.9,0
67392,1.0,69.9,0
67393,1.0,69.9,0
67394,1.0,69.9,0
67395,1.0,69.9,0
67396,1.0,69.9,0
67397,1.0,69.9,0
67398,1.0,69.9,0
67399,1.0,69.9,0
67400,1.0,69.9,0
67401,1.0,69.9,0
67402,1.0,69.9,0
67403,1.0,69.9,0
67404,1.0,69.9,0
67405,1.0,69.9,0
67406,1.0,69.9,0
67407,1.0,69.9,0
67408,1.0,69.9,0
67409,1.0,69.9,0
67410,1.0,69.9,0
67411,1.0,69.9,0
67412,1.0,69.9,0
67413,1.0,69.9,0
67414,0.0,69.9,2
67415,1.0,69.9,0
67416,1.0,69.9,0
67417,1.0,69.9,0
67418,1.0,69.9,0
67419,1.0,69.9,0
67420,1.0,69.9,0
67421,1.0,69.9,0
67422,1.0,69.9,0
67423,1.0,69.9,0
67424,1.0,69.9,0
67425,1.0,69.9,0
67426,1.0,69.9,0
67427,1.0,69.9,0
67428,1.0,69.9,0
67429,1.0,69.9,0
67430,1.0,69.9,0
67431,1.0,69.9,0
67432,1.0,69.9,0
67433,1.0,69.9,0
67434,1.0,69.9,0
67435,1.0,69.9,0
67436,1.0,69.9,0
67437,1.0,69.9,0
67438,0.0,69.89,2
67439,0.0,69.88,2
67440,0.0,69.88,2
67441,1.0,69.87,0
67442,1.0,69.85,0
67443,1.0,69.85,0
67444,1.0,69.85,0
67445,1.0,69.85,0
67446,1.0,69.85,0
67447,0.0,69.85,2
67448,0.0,69.84,2
67449,1.0,69.84,0
67450,0.0,69.84,2
67451,0.0,69.84,2
67452,0.0,69.84,2
67453,1.0,69.84,0
67454,0.0,69.84,2
67455,0.0,69.84,2
67456,0.0,69.84,2
67457,1.0,69.84,0
67458,0.0,69.84,2
67459,0.0,69.84,2
67460,0.0,69.84,2
67461,0.0,69.83,2
67462,1.0,69.83,0
67463,0.0,69.82,2
67464,1.0,69.82,0
67465,1.0,69.82,0
67466,1.0,69.81,0
67467,0.0,69.81,2
67468,0.0,69.81,2
67469,1.0,69.81,0
67470,0.0,69.81,2
67471,0.0,69.81,2
67472,1.0,69.8,0
67473,0.0,69.79,2
67474,1.0,69.78,0
67475,1.0,69.77,0
67476,1.0,69.77,0
67477,1.0,69.77,0
67478,1.0,69.77,0
67479,1.0,69.77,0
67480,0.0,69.77,2
67481,1.0,69.77,0
67482,1.0,69.77,0
67483,0.0,69.76,2
67484,0.0,69.75,2
67485,1.0,69.74,0
67486,0.0,69.74,2
67487,1.0,69.73,0
67488,0.0,69.73,2
67489,0.0,69.73,2
67490,1.0,69.73,0
67491,0.0,69.73,2
67492,0.0,69.73,2
67493,1.0,69.73,0
67494,1.0,69.73,0
67495,0.0,69.73,2
67496,0.0,69.73,2
67497,0.0,69.73,2
67498,0.0,69.73,2
67499,1.0,69.73,0
67500,0.0,69.73,2
67501,0.0,69.73,2
67502,1.0,69.73,0
67503,0.0,69.73,2
67504,1.0,69.73,0
67505,1.0,69.73,0
67506,1.0,69.73,0
67507,1.0,69.73,0
67508,0.0,69.73,2
67509,0.0,69.73,2
67510,1.0,69.73,0
67511,0.0,69.73,2
67512,1.0,69.73,0
67513,0.0,69.73,2
67514,1.0,69.73,0
67515,1.0,69.73,0
67516,1.0,69.73,0
67517,0.0,69.73,2
67518,1.0,69.73,0
67519,0.0,69.73,2
67520,0.0,69.73,2
67521,1.0,69.73,0
67522,0.0,69.73,2
67523,0.0,69.73,2
67524,1.0,69.73,0
67525,1.0,69.73,0
67526,0.0,69.73,2
67527,0.0,69.73,2
67528,1.0,69.73,0
67529,0.0,69.73,2
67530,0.0,69.73,2
67531,1.0,69.73,0
67532,0.0,69.73,2
67533,0.0,69.73,2
67534,1.0,69.73,0
67535,1.0,69.73,0
67536,0.0,69.73,2
67537,1.0,69.73,0
67538,0.0,69.72,2
67539,0.0,69.72,2
67540,0.0,69.72,2
67541,0.0,69.72,2
67542,0.0,69.72,2
67543,1.0,69.71,0
67544,1.0,69.71,0
67545,0.0,69.71,2
67546,1.0,69.71,0
67547,1.0,69.71,0
67548,1.0,69.71,0
67549,1.0,69.71,0
67550,1.0,69.71,0
67551,0.0,69.7,2
67552,1.0,69.7,0
67553,1.0,69.7,0
67554,1.0,69.7,0
67555,1.0,69.7,0
67556,1.0,69.7,0
67557,1.0,69.7,0
67558,0.0,69.7,2
67559,1.0,69.69,0
67560,1.0,69.69,0
67561,1.0,69.69,0
67562,0.0,69.69,2
67563,1.0,69.69,0
67564,1.0,69.69,0
67565,1.0,69.69,0
67566,1.0,69.69,0
67567,1.0,69.68,0
67568,1.0,69.67,0
67569,0.0,69.67,2
67570,1.0,69.67,0
67571,0.0,69.67,2
67572,1.0,69.66,0
67573,1.0,69.66,0
67574,1.0,69.65,0
67575,1.0,69.65,0
67576,1.0,69.65,0
67577,1.0,69.65,0
67578,0.0,69.64,2
67579,0.0,69.64,2
67580,0.0,69.64,2
67581,1.0,69.64,0
67582,0.0,69.64,2
67583,0.0,69.64,2
67584,0.0,69.64,2
67585,1.0,69.64,0
67586,1.0,69.64,0
67587,1.0,69.63,0
67588,1.0,69.63,0
67589,1.0,69.62,0
67590,0.0,69.61,2
67591,0.0,69.61,2
67592,1.0,69.61,0
67593,1.0,69.61,0
67594,0.0,69.61,2
67595,0.0,69.61,2
67596,1.0,69.61,0
67597,1.0,69.61,0
67598,1.0,69.61,0
67599,1.0,69.61,0
67600,1.0,69.61,0
67601,0.0,69.61,2
67602,1.0,69.61,0
67603,1.0,69.61,0
67604,1.0,69.6,0
67605,0.0,69.59,2
67606,0.0,69.59,2
67607,0.0,69.58,2
67608,0.0,69.58,2
67609,1.0,69.57,0
67610,0.0,69.56,2
67611,1.0,69.56,0
67612,0.0,69.55,2
67613,1.0,69.54,0
67614,1.0,69.54,0
67615,0.0,69.54,2
67616,1.0,69.54,0
67617,1.0,69.54,0
67618,0.0,69.54,2
67619,2.0,69.54,0
67620,1.0,69.54,0
67621,1.0,69.54,0
67622,0.0,69.54,2
67623,1.0,69.54,0
67624,0.0,69.54,2
67625,1.0,69.54,0
67626,1.0,69.53,0
67627,1.0,69.53,0
67628,0.0,69.53,2
67629,1.0,69.53,0
67630,1.0,69.53,0
67631,1.0,69.53,0
67632,1.0,69.52,0
67633,1.0,69.52,0
67634,1.0,69.52,0
67635,0.0,69.52,2
67636,0.0,69.52,2
67637,0.0,69.51,2
67638,0.0,69.5,2
67639,1.0,69.5,0
67640,0.0,69.5,2
67641,0.0,69.49000000000001,2
67642,0.0,69.49,2
67643,1.0,69.49,0
67644,1.0,69.49,0
67645,0.0,69.49,2
67646,0.0,69.49,2
67647,0.0,69.49,2
67648,1.0,69.49,0
67649,0.0,69.49,2
67650,0.0,69.49,2
67651,1.0,69.49,0
67652,1.0,69.49,0
67653,0.0,69.49,2
67654,0.0,69.49,2
67655,1.0,69.49,0
67656,1.0,69.49,0
67657,1.0,69.48,0
67658,1.0,69.48,0
67659,1.0,69.48,0
67660,1.0,69.48,0
67661,1.0,69.48,0
67662,1.0,69.46,0
67663,0.0,69.46,2
67664,1.0,69.46,0
67665,0.0,69.46,2
67666,0.0,69.45,2
67667,0.0,69.45,2
67668,0.0,69.45,2
67669,0.0,69.45,2
67670,0.0,69.45,2
67671,0.0,69.45,2
67672,0.0,69.45,2
67673,0.0,69.45,2
67674,1.0,69.45,0
67675,0.0,69.45,2
67676,0.0,69.45,2
67677,0.0,69.45,2
67678,1.0,69.44,0
67679,1.0,69.44,0
67680,1.0,69.44,0
67681,1.0,69.44,0
67682,1.0,69.44,0
67683,1.0,69.44,0
67684,1.0,69.44,0
67685,1.0,69.44,0
67686,1.0,69.44,0
67687,1.0,69.44,0
67688,1.0,69.44,0
67689,1.0,69.44,0
67690,1.0,69.44,0
67691,1.0,69.44,0
67692,1.0,69.44,0
67693,1.0,69.44,0
67694,1.0,69.44,0
67695,1.0,69.43,0
67696,0.0,69.43,2
67697,1.0,69.41,0
67698,0.0,69.41,2
67699,1.0,69.41,0
67700,0.0,69.41,2
67701,1.0,69.41,0
67702,0.0,69.41,2
67703,0.0,69.4,2
67704,1.0,69.4,0
67705,1.0,69.4,0
67706,1.0,69.38,0
67707,1.0,69.38,0
67708,1.0,69.38,0
67709,1.0,69.37,0
67710,1.0,69.37,0
67711,0.0,69.36,2
67712,1.0,69.36,0
67713,1.0,69.36,0
67714,1.0,69.36,0
67715,1.0,69.36,0
67716,0.0,69.35,2
67717,1.0,69.34,0
67718,0.0,69.34,2
67719,1.0,69.34,0
67720,1.0,69.34,0
67721,1.0,69.34,0
67722,1.0,69.34,0
67723,1.0,69.33,0
67724,0.0,69.33,2
67725,1.0,69.33,0
67726,0.0,69.33,2
67727,0.0,69.33,2
67728,0.0,69.33,2
67729,1.0,69.33,0
67730,0.0,69.33,2
67731,2.0,69.33,0
67732,1.0,69.33,0
67733,0.0,69.33,2
67734,1.0,69.33,0
67735,1.0,69.33,0
67736,0.0,69.33,2
67737,0.0,69.33,2
67738,0.0,69.33,2
67739,0.0,69.33,2
67740,1.0,69.33,0
67741,0.0,69.33,2
67742,1.0,69.33,0
67743,1.0,69.33,0
67744,1.0,69.33,0
67745,1.0,69.33,0
67746,1.0,69.32,0
67747,1.0,69.32,0
67748,1.0,69.32,0
67749,1.0,69.32,0
67750,1.0,69.32,0
67751,1.0,69.32,0
67752,1.0,69.32,0
